33.3438,52.6562,1.0000,0.4993,0.0000,0.0000
47.9688,58.2500,1.0000,0.5225,0.0000,1.0000
47.5000,59.8438,1.0000,0.5127,0.0000,2.0000
44.9375,58.2188,1.0000,0.5278,0.0000,3.0000
45.6562,58.7500,1.0000,0.4722,0.0000,4.0000
44.4375,54.9375,1.0000,0.5098,0.0000,5.0000
41.9062,50.0000,100.0000,0.4492,0.0000,6.0000
43.8750,51.8438,1.0000,0.3945,0.0000,7.0000
44.4062,63.6250,1.0000,0.3635,0.0000,8.0000
44.1250,100.0000,150.0000,0.3035,0.0000,9.0000
44.8125,56.2188,1.0000,0.4617,1.0000,0.0000
49.3750,57.2812,1.0000,0.4863,1.0000,1.0000
39.8125,53.0000,10.0000,0.5308,1.0000,2.0000
43.7812,55.6250,1.0000,0.5181,1.0000,3.0000
43.0000,52.6875,1.0000,0.5352,1.0000,4.0000
43.9688,56.3125,1.0000,0.5571,1.0000,5.0000
45.3125,58.8125,100.0000,0.5049,1.0000,6.0000
42.9062,50.0000,10.0000,0.5015,1.0000,7.0000
42.5625,52.0000,10.0000,0.4585,1.0000,8.0000
44.5625,56.2500,1.0000,0.2913,1.0000,9.0000
39.0312,54.3125,1.0000,0.4419,2.0000,0.0000
47.8125,57.1562,1.0000,0.4958,2.0000,1.0000
43.5938,54.9062,150.0000,0.5020,2.0000,2.0000
45.1562,57.8125,150.0000,0.5176,2.0000,3.0000
46.8125,59.2812,1.0000,0.5254,2.0000,4.0000
45.0938,56.8750,1.0000,0.5200,2.0000,5.0000
44.5625,57.1562,1.0000,0.5342,2.0000,6.0000
46.9688,60.9688,10.0000,0.5020,2.0000,7.0000
47.6875,64.8125,150.0000,0.4922,2.0000,8.0000
43.6250,46.4375,100.0000,0.4277,2.0000,9.0000
48.8750,57.0938,10.0000,0.4136,3.0000,0.0000
41.2500,55.6875,1.0000,0.4827,3.0000,1.0000
44.0000,55.0312,50.0000,0.5361,3.0000,2.0000
48.5938,59.3750,1.0000,0.5195,3.0000,3.0000
45.0312,55.7812,1.0000,0.5405,3.0000,4.0000
46.2500,57.9688,150.0000,0.5122,3.0000,5.0000
41.0625,47.1875,1.0000,0.5430,3.0000,6.0000
47.5312,62.1875,50.0000,0.4827,3.0000,7.0000
41.8750,51.3438,50.0000,0.5317,3.0000,8.0000
44.4062,60.0000,1.0000,0.4360,3.0000,9.0000
32.2500,54.4375,1.0000,0.4133,4.0000,0.0000
45.2812,55.3750,10.0000,0.4622,4.0000,1.0000
39.7812,54.0938,150.0000,0.5234,4.0000,2.0000
